Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
247,OR-000247,06/04/2023,06/10/2023,First Class,CUST-0386,Edward Davis,Corporate,United States,Los Angeles,Pennsylvania,81417,East,PROD-0047,Office Supplies,Storage,File Box,642.24,6,0.0,161.79
248,OR-000248,08/04/2023,08/09/2023,First Class,CUST-0094,Hannah Lee,Home Office,United States,Chicago,Washington,87141,West,PROD-0051,Furniture,Furnishings,Product,1569.13,9,0.28,599.56
249,OR-000249,08/17/2023,08/24/2023,Same Day,CUST-0396,Fiona Garcia,Consumer,United States,Chicago,Texas,43005,Central,PROD-0093,Furniture,Tables,Dining Table,1935.76,4,0.0,275.01
250,OR-000250,10/24/2023,10/30/2023,Second Class,CUST-0080,Diana Miller,Corporate,United States,Chicago,Oregon,13120,West,PROD-0036,Office Supplies,Labels,Address Labels,683.99,5,0.06,192.29
251,OR-000251,02/17/2023,02/21/2023,Second Class,CUST-0167,John Smith,Consumer,United States,New York,Pennsylvania,54013,East,PROD-0043,Furniture,Tables,Conference Table,517.1,8,0.21,143.23
252,OR-000252,01/14/2023,01/18/2023,Second Class,CUST-0207,Jane Doe,Consumer,United States,New York,Massachusetts,29116,East,PROD-0099,Technology,Computers,Laptop,1433.97,5,0.1,559.59
253,OR-000253,11/04/2023,11/08/2023,Same Day,CUST-0140,Bob Johnson,Corporate,United States,New York,Pennsylvania,22383,East,PROD-0053,Technology,Phones,Mobile Phone,1213.04,5,0.27,135.44
254,OR-000254,06/01/2023,06/03/2023,Standard Class,CUST-0097,Diana Miller,Home Office,United States,Chicago,North Carolina,44709,South,PROD-0083,Technology,Accessories,Webcam,244.97,2,0.25,85.86
255,OR-000255,08/02/2023,08/09/2023,Standard Class,CUST-0443,Fiona Garcia,Corporate,United States,Houston,Illinois,89629,Central,PROD-0077,Technology,Phones,Mobile Phone,203.32,1,0.19,46.38
256,OR-000256,12/11/2023,12/15/2023,Standard Class,CUST-0336,Diana Miller,Corporate,United States,New York,Ohio,80337,Central,PROD-0022,Technology,Accessories,Mouse,2846.75,7,0.18,1042.01
257,OR-000257,02/19/2023,02/20/2023,Second Class,CUST-0186,Alice Brown,Consumer,United States,Houston,Pennsylvania,43700,East,PROD-0037,Furniture,Tables,Coffee Table,2916.1,10,0.09,407.72
258,OR-000258,02/16/2023,02/17/2023,First Class,CUST-0373,Edward Davis,Corporate,United States,Chicago,Washington,99775,West,PROD-0071,Office Supplies,Paper,Notebook,1704.69,6,0.11,449.46
259,OR-000259,10/25/2023,10/28/2023,Same Day,CUST-0334,Charlie Wilson,Corporate,United States,New York,Pennsylvania,66523,East,PROD-0093,Furniture,Furnishings,Product,2463.06,8,0.25,861.81
260,OR-000260,04/17/2023,04/20/2023,First Class,CUST-0491,Jane Doe,Home Office,United States,Los Angeles,Illinois,90406,Central,PROD-0075,Office Supplies,Storage,Storage Bin,864.0,10,0.28,258.83
261,OR-000261,01/01/2024,01/02/2024,First Class,CUST-0008,Diana Miller,Consumer,United States,New York,New York,26021,East,PROD-0096,Furniture,Tables,Conference Table,318.34,1,0.06,79.94
262,OR-000262,08/18/2023,08/25/2023,Standard Class,CUST-0267,George Martinez,Consumer,United States,Houston,Georgia,25347,South,PROD-0028,Office Supplies,Binders,3-Ring Binder,451.65,1,0.08,117.3
263,OR-000263,06/17/2023,06/18/2023,First Class,CUST-0367,Hannah Lee,Corporate,United States,Los Angeles,Florida,40973,South,PROD-0069,Technology,Computers,Desktop,2051.29,7,0.11,465.48
264,OR-000264,09/25/2023,10/01/2023,Standard Class,CUST-0342,Edward Davis,Consumer,United States,Chicago,Washington,61470,West,PROD-0098,Technology,Accessories,Mouse,395.74,6,0.26,132.45
265,OR-000265,05/11/2023,05/17/2023,Standard Class,CUST-0023,Fiona Garcia,Home Office,United States,Houston,Pennsylvania,36670,East,PROD-0015,Technology,Phones,Mobile Phone,64.05,4,0.21,8.46
266,OR-000266,05/04/2023,05/08/2023,Standard Class,CUST-0111,Edward Davis,Consumer,United States,Chicago,New York,24045,East,PROD-0062,Technology,Phones,Office Phone,3057.92,7,0.06,1127.45
267,OR-000267,04/08/2023,04/14/2023,Same Day,CUST-0327,Jane Doe,Consumer,United States,Houston,Washington,80656,West,PROD-0071,Technology,Phones,Office Phone,175.55,1,0.21,24.62
268,OR-000268,01/16/2023,01/18/2023,Second Class,CUST-0413,Bob Johnson,Consumer,United States,Chicago,Florida,65248,South,PROD-0038,Technology,Copiers,Copier Machine,2670.93,7,0.11,762.32
269,OR-000269,12/09/2023,12/13/2023,First Class,CUST-0470,Fiona Garcia,Consumer,United States,Houston,North Carolina,15784,South,PROD-0049,Furniture,Tables,Dining Table,1880.03,7,0.25,749.07
270,OR-000270,01/07/2023,01/14/2023,Same Day,CUST-0198,Fiona Garcia,Home Office,United States,Los Angeles,Georgia,34307,South,PROD-0037,Technology,Copiers,Copier Machine,726.03,2,0.26,111.51
271,OR-000271,08/28/2023,09/02/2023,Second Class,CUST-0310,Fiona Garcia,Home Office,United States,Chicago,Florida,71929,South,PROD-0094,Furniture,Furnishings,Product,1434.72,10,0.21,402.66
272,OR-000272,05/22/2023,05/29/2023,Second Class,CUST-0192,Alice Brown,Corporate,United States,Los Angeles,Oregon,87081,West,PROD-0049,Technology,Phones,Mobile Phone,2851.46,8,0.21,414.84
273,OR-000273,09/08/2023,09/11/2023,Standard Class,CUST-0344,Hannah Lee,Consumer,United States,Houston,Massachusetts,35550,East,PROD-0034,Office Supplies,Storage,Storage Bin,454.49,9,0.02,152.41
274,OR-000274,04/22/2023,04/25/2023,Same Day,CUST-0093,Diana Miller,Home Office,United States,New York,Oregon,50765,West,PROD-0073,Technology,Copiers,Copier Machine,768.02,2,0.01,155.12
275,OR-000275,05/18/2023,05/25/2023,Second Class,CUST-0460,Diana Miller,Corporate,United States,Houston,Texas,81888,Central,PROD-0066,Technology,Accessories,Keyboard,2459.08,9,0.1,472.78
276,OR-000276,01/27/2023,01/29/2023,Same Day,CUST-0359,Fiona Garcia,Corporate,United States,Chicago,Ohio,24808,Central,PROD-0006,Furniture,Chairs,Executive Chair,1022.88,4,0.25,117.74
277,OR-000277,07/10/2023,07/12/2023,Second Class,CUST-0109,John Smith,Consumer,United States,Chicago,Washington,44297,West,PROD-0091,Furniture,Tables,Conference Table,1481.16,6,0.29,187.8
278,OR-000278,10/28/2023,10/30/2023,First Class,CUST-0316,John Smith,Consumer,United States,Chicago,Ohio,34262,Central,PROD-0044,Office Supplies,Paper,Sticky Notes,287.08,4,0.16,51.79
279,OR-000279,03/18/2023,03/19/2023,Same Day,CUST-0390,Bob Johnson,Corporate,United States,Houston,Washington,19812,West,PROD-0085,Furniture,Tables,Coffee Table,2279.9,9,0.08,280.6
280,OR-000280,10/07/2023,10/09/2023,Standard Class,CUST-0090,Alice Brown,Home Office,United States,Houston,Massachusetts,72562,East,PROD-0083,Office Supplies,Binders,3-Ring Binder,924.83,4,0.07,180.97
281,OR-000281,03/07/2023,03/10/2023,Standard Class,CUST-0143,Edward Davis,Corporate,United States,Houston,Florida,41522,South,PROD-0048,Technology,Accessories,Keyboard,626.34,4,0.28,124.35
282,OR-000282,08/09/2023,08/13/2023,Standard Class,CUST-0172,Diana Miller,Consumer,United States,Houston,Florida,80019,South,PROD-0074,Technology,Accessories,Keyboard,322.83,5,0.15,110.51
283,OR-000283,08/30/2023,09/01/2023,Same Day,CUST-0055,Diana Miller,Consumer,United States,Houston,New York,69080,East,PROD-0003,Furniture,Tables,Coffee Table,33.11,1,0.06,6.81
284,OR-000284,01/21/2023,01/26/2023,Standard Class,CUST-0057,Diana Miller,Corporate,United States,Chicago,Georgia,98069,South,PROD-0062,Office Supplies,Binders,3-Ring Binder,438.51,1,0.08,168.31
285,OR-000285,01/25/2023,01/29/2023,Standard Class,CUST-0185,Hannah Lee,Home Office,United States,New York,Pennsylvania,47988,East,PROD-0014,Technology,Phones,Mobile Phone,409.82,1,0.07,120.56
286,OR-000286,10/14/2023,10/21/2023,Standard Class,CUST-0202,John Smith,Corporate,United States,Los Angeles,California,12377,West,PROD-0048,Furniture,Tables,Coffee Table,3833.92,10,0.13,425.74
287,OR-000287,01/05/2023,01/12/2023,Standard Class,CUST-0046,Diana Miller,Corporate,United States,New York,Texas,83120,Central,PROD-0019,Technology,Copiers,Copier Machine,1679.02,5,0.26,514.24
288,OR-000288,04/14/2023,04/16/2023,Same Day,CUST-0365,Diana Miller,Home Office,United States,New York,California,95968,West,PROD-0072,Furniture,Chairs,Executive Chair,438.81,1,0.12,108.69
289,OR-000289,11/11/2023,11/18/2023,First Class,CUST-0145,Edward Davis,Consumer,United States,Houston,Georgia,36408,South,PROD-0073,Office Supplies,Binders,3-Ring Binder,1903.32,9,0.2,751.25
290,OR-000290,12/23/2023,12/28/2023,Second Class,CUST-0043,Charlie Wilson,Consumer,United States,Chicago,North Carolina,49831,South,PROD-0034,Technology,Copiers,Copier Machine,195.48,1,0.14,72.0
291,OR-000291,12/23/2023,12/27/2023,Second Class,CUST-0178,Alice Brown,Consumer,United States,Los Angeles,New York,25007,East,PROD-0026,Technology,Computers,Desktop,1251.67,6,0.24,216.48
292,OR-000292,10/13/2023,10/14/2023,Second Class,CUST-0081,Edward Davis,Consumer,United States,Houston,Washington,29744,West,PROD-0086,Technology,Phones,Mobile Phone,443.18,2,0.14,66.16
293,OR-000293,11/20/2023,11/27/2023,First Class,CUST-0162,George Martinez,Consumer,United States,Houston,California,91294,West,PROD-0028,Technology,Computers,Tablet,336.02,1,0.13,122.65
294,OR-000294,07/21/2023,07/28/2023,Second Class,CUST-0391,John Smith,Consumer,United States,Chicago,Illinois,39414,Central,PROD-0046,Office Supplies,Storage,File Box,1825.39,5,0.06,688.27
295,OR-000295,07/07/2023,07/13/2023,Standard Class,CUST-0072,Fiona Garcia,Consumer,United States,Los Angeles,California,42762,West,PROD-0001,Furniture,Tables,Conference Table,1207.3,9,0.27,197.39
296,OR-000296,03/24/2023,03/25/2023,Standard Class,CUST-0280,Edward Davis,Consumer,United States,Los Angeles,Massachusetts,25116,East,PROD-0058,Office Supplies,Binders,3-Ring Binder,2247.51,6,0.18,252.76
297,OR-000297,06/05/2023,06/08/2023,Second Class,CUST-0228,Charlie Wilson,Home Office,United States,New York,North Carolina,71019,South,PROD-0052,Technology,Phones,Office Phone,1755.79,6,0.2,620.17
298,OR-000298,09/01/2023,09/03/2023,Second Class,CUST-0244,Alice Brown,Corporate,United States,New York,Oregon,22009,West,PROD-0014,Technology,Phones,Office Phone,2017.4,7,0.26,660.36
299,OR-000299,07/26/2023,08/02/2023,Same Day,CUST-0423,Edward Davis,Corporate,United States,Chicago,Texas,40405,Central,PROD-0016,Office Supplies,Paper,Copy Paper,2670.41,7,0.08,675.27
300,OR-000300,07/28/2023,08/02/2023,First Class,CUST-0105,Charlie Wilson,Corporate,United States,Houston,Georgia,77605,South,PROD-0002,Technology,Copiers,Copier Machine,1652.95,5,0.11,323.41
301,OR-000301,04/17/2023,04/24/2023,Second Class,CUST-0103,Fiona Garcia,Consumer,United States,Los Angeles,Texas,11029,Central,PROD-0083,Technology,Copiers,Copier Machine,995.24,3,0.25,391.25
302,OR-000302,07/09/2023,07/14/2023,Second Class,CUST-0493,John Smith,Home Office,United States,Chicago,Washington,57078,West,PROD-0074,Technology,Computers,Tablet,894.98,3,0.3,183.86
303,OR-000303,05/15/2023,05/19/2023,Standard Class,CUST-0235,John Smith,Consumer,United States,Houston,Georgia,52797,South,PROD-0095,Office Supplies,Binders,5-Ring Binder,1272.79,3,0.11,231.96
304,OR-000304,06/10/2023,06/11/2023,First Class,CUST-0218,Charlie Wilson,Corporate,United States,Houston,Washington,43832,West,PROD-0049,Office Supplies,Binders,3-Ring Binder,1175.79,10,0.3,274.83
305,OR-000305,10/31/2023,11/04/2023,Standard Class,CUST-0038,Diana Miller,Corporate,United States,Houston,Pennsylvania,62978,East,PROD-0044,Technology,Accessories,Webcam,734.41,7,0.03,166.62
306,OR-000306,02/06/2023,02/09/2023,First Class,CUST-0272,Edward Davis,Corporate,United States,Los Angeles,Oregon,56088,West,PROD-0050,Furniture,Chairs,Conference Chair,987.24,4,0.25,164.67
307,OR-000307,07/12/2023,07/19/2023,Same Day,CUST-0022,Diana Miller,Corporate,United States,Los Angeles,Ohio,40064,Central,PROD-0059,Technology,Accessories,Webcam,4241.54,10,0.07,629.08
308,OR-000308,06/22/2023,06/23/2023,Second Class,CUST-0458,George Martinez,Home Office,United States,Chicago,Georgia,11454,South,PROD-0054,Office Supplies,Binders,5-Ring Binder,1001.43,9,0.19,389.08
309,OR-000309,01/17/2023,01/20/2023,Second Class,CUST-0203,Fiona Garcia,Corporate,United States,Chicago,Ohio,96700,Central,PROD-0043,Furniture,Chairs,Executive Chair,893.13,7,0.27,134.35
310,OR-000310,09/01/2023,09/06/2023,First Class,CUST-0144,Jane Doe,Consumer,United States,Houston,Washington,27163,West,PROD-0034,Technology,Computers,Desktop,2717.76,8,0.24,683.15
311,OR-000311,03/04/2023,03/09/2023,Standard Class,CUST-0127,Fiona Garcia,Consumer,United States,Chicago,Georgia,43251,South,PROD-0030,Technology,Copiers,Copier Machine,1539.4,5,0.01,293.65
312,OR-000312,08/31/2023,09/01/2023,Standard Class,CUST-0325,Bob Johnson,Home Office,United States,Los Angeles,New York,84441,East,PROD-0026,Technology,Phones,Office Phone,325.79,8,0.16,96.25
313,OR-000313,12/16/2023,12/18/2023,First Class,CUST-0148,Edward Davis,Corporate,United States,Houston,North Carolina,77885,South,PROD-0002,Office Supplies,Labels,Address Labels,399.2,4,0.17,101.63
314,OR-000314,10/26/2023,11/02/2023,First Class,CUST-0277,Diana Miller,Consumer,United States,Chicago,California,11984,West,PROD-0031,Furniture,Furnishings,Product,2239.51,7,0.24,339.64
315,OR-000315,01/07/2023,01/08/2023,Second Class,CUST-0306,Edward Davis,Home Office,United States,Los Angeles,Washington,12118,West,PROD-0041,Furniture,Chairs,Conference Chair,124.76,1,0.24,29.94
316,OR-000316,11/15/2023,11/22/2023,Same Day,CUST-0462,Edward Davis,Corporate,United States,Chicago,Ohio,96930,Central,PROD-0085,Furniture,Chairs,Ergonomic Chair,2049.14,8,0.11,551.72
317,OR-000317,04/08/2023,04/13/2023,Same Day,CUST-0377,Bob Johnson,Corporate,United States,Los Angeles,Oregon,84653,West,PROD-0013,Office Supplies,Paper,Sticky Notes,1757.75,10,0.08,611.73
318,OR-000318,02/16/2023,02/21/2023,First Class,CUST-0196,Fiona Garcia,Consumer,United States,Chicago,Pennsylvania,10740,East,PROD-0075,Furniture,Furnishings,Product,2453.49,10,0.22,692.94
319,OR-000319,12/22/2023,12/28/2023,Standard Class,CUST-0091,Diana Miller,Corporate,United States,Chicago,Oregon,66700,West,PROD-0064,Office Supplies,Binders,5-Ring Binder,839.86,9,0.01,303.15
320,OR-000320,06/14/2023,06/17/2023,Second Class,CUST-0155,Charlie Wilson,Consumer,United States,Chicago,Texas,86733,Central,PROD-0005,Furniture,Tables,Coffee Table,858.92,4,0.01,335.09
321,OR-000321,07/23/2023,07/26/2023,First Class,CUST-0414,Hannah Lee,Consumer,United States,Houston,Pennsylvania,57252,East,PROD-0069,Furniture,Chairs,Ergonomic Chair,3966.84,10,0.14,1384.3
322,OR-000322,02/08/2023,02/10/2023,Standard Class,CUST-0336,Hannah Lee,Consumer,United States,Chicago,Massachusetts,94740,East,PROD-0022,Technology,Accessories,Keyboard,2517.46,7,0.16,912.36
323,OR-000323,10/01/2023,10/05/2023,Same Day,CUST-0300,Hannah Lee,Consumer,United States,New York,Texas,42858,Central,PROD-0021,Technology,Accessories,Webcam,266.65,5,0.19,88.14
324,OR-000324,07/28/2023,07/30/2023,Second Class,CUST-0395,Charlie Wilson,Home Office,United States,New York,Oregon,28240,West,PROD-0057,Office Supplies,Labels,Address Labels,1552.93,10,0.27,502.61
325,OR-000325,10/02/2023,10/09/2023,Standard Class,CUST-0050,Edward Davis,Home Office,United States,Houston,Oregon,83067,West,PROD-0053,Furniture,Chairs,Executive Chair,657.68,2,0.04,254.47
326,OR-000326,07/14/2023,07/21/2023,Second Class,CUST-0263,George Martinez,Consumer,United States,New York,Washington,95540,West,PROD-0052,Furniture,Tables,Coffee Table,211.93,1,0.08,37.49
327,OR-000327,05/07/2023,05/13/2023,Second Class,CUST-0315,Alice Brown,Consumer,United States,Houston,Georgia,81120,South,PROD-0095,Technology,Accessories,Mouse,502.57,9,0.19,185.09
328,OR-000328,06/13/2023,06/20/2023,Same Day,CUST-0283,Jane Doe,Home Office,United States,Chicago,Massachusetts,21475,East,PROD-0093,Furniture,Chairs,Ergonomic Chair,2490.01,8,0.22,598.11
329,OR-000329,08/28/2023,09/03/2023,First Class,CUST-0303,Charlie Wilson,Consumer,United States,Los Angeles,Georgia,98125,South,PROD-0070,Furniture,Tables,Conference Table,578.91,3,0.18,191.71
330,OR-000330,10/01/2023,10/07/2023,Second Class,CUST-0355,Bob Johnson,Home Office,United States,Houston,Pennsylvania,35604,East,PROD-0044,Office Supplies,Labels,Address Labels,1098.99,10,0.14,374.29
331,OR-000331,05/23/2023,05/26/2023,Second Class,CUST-0235,George Martinez,Consumer,United States,New York,Massachusetts,49886,East,PROD-0048,Office Supplies,Paper,Copy Paper,1386.78,10,0.27,154.52
332,OR-000332,07/10/2023,07/13/2023,Standard Class,CUST-0335,Bob Johnson,Corporate,United States,New York,California,32980,West,PROD-0097,Technology,Computers,Desktop,277.87,1,0.07,96.33
333,OR-000333,02/22/2023,02/23/2023,Second Class,CUST-0219,John Smith,Consumer,United States,Chicago,Florida,51963,South,PROD-0055,Technology,Copiers,Copier Machine,1366.85,8,0.2,355.81
334,OR-000334,05/16/2023,05/22/2023,Same Day,CUST-0246,Jane Doe,Corporate,United States,Chicago,Texas,69968,Central,PROD-0082,Office Supplies,Binders,3-Ring Binder,954.97,6,0.02,153.63
335,OR-000335,01/27/2023,01/29/2023,Second Class,CUST-0144,John Smith,Corporate,United States,Los Angeles,Georgia,52914,South,PROD-0070,Furniture,Chairs,Conference Chair,173.62,2,0.14,60.36
336,OR-000336,01/15/2023,01/16/2023,Second Class,CUST-0388,Edward Davis,Home Office,United States,Chicago,Georgia,40001,South,PROD-0012,Office Supplies,Storage,File Box,268.35,4,0.06,60.91
337,OR-000337,05/18/2023,05/19/2023,Standard Class,CUST-0235,Fiona Garcia,Consumer,United States,New York,Florida,28786,South,PROD-0082,Technology,Accessories,Mouse,1682.61,5,0.26,612.49
338,OR-000338,01/02/2023,01/04/2023,Same Day,CUST-0305,Hannah Lee,Corporate,United States,New York,Pennsylvania,57156,East,PROD-0004,Furniture,Furnishings,Product,2876.93,8,0.21,609.75
339,OR-000339,09/06/2023,09/07/2023,First Class,CUST-0274,Fiona Garcia,Consumer,United States,New York,Pennsylvania,10415,East,PROD-0096,Technology,Computers,Tablet,667.96,7,0.08,76.71
340,OR-000340,02/12/2023,02/13/2023,First Class,CUST-0016,Diana Miller,Corporate,United States,Los Angeles,Illinois,69113,Central,PROD-0010,Technology,Copiers,Copier Machine,3081.86,9,0.03,916.15
341,OR-000341,11/23/2023,11/27/2023,Standard Class,CUST-0299,Hannah Lee,Home Office,United States,Los Angeles,New York,71065,East,PROD-0050,Furniture,Chairs,Ergonomic Chair,1346.73,7,0.08,437.99
342,OR-000342,07/02/2023,07/09/2023,Second Class,CUST-0497,Hannah Lee,Consumer,United States,New York,Oregon,42347,West,PROD-0025,Furniture,Tables,Coffee Table,760.56,2,0.03,177.77
343,OR-000343,06/13/2023,06/19/2023,Same Day,CUST-0334,Bob Johnson,Corporate,United States,Chicago,Florida,86527,South,PROD-0079,Furniture,Bookcases,Corner Bookcase,1708.11,6,0.22,232.69
344,OR-000344,04/24/2023,04/26/2023,First Class,CUST-0122,Fiona Garcia,Consumer,United States,Los Angeles,Texas,45906,Central,PROD-0068,Furniture,Bookcases,Corner Bookcase,1487.52,6,0.02,466.41
345,OR-000345,01/15/2023,01/22/2023,Same Day,CUST-0482,Charlie Wilson,Home Office,United States,New York,Illinois,99831,Central,PROD-0083,Technology,Accessories,Keyboard,1030.72,3,0.04,188.03
346,OR-000346,08/26/2023,08/31/2023,First Class,CUST-0351,Alice Brown,Home Office,United States,Chicago,Pennsylvania,67397,East,PROD-0080,Technology,Copiers,Copier Machine,1745.58,7,0.2,217.33
347,OR-000347,01/01/2023,01/07/2023,Second Class,CUST-0497,Jane Doe,Corporate,United States,New York,Massachusetts,77827,East,PROD-0089,Office Supplies,Paper,Copy Paper,1377.98,6,0.22,533.94
348,OR-000348,05/12/2023,05/19/2023,Same Day,CUST-0089,Hannah Lee,Corporate,United States,Chicago,California,24712,West,PROD-0078,Office Supplies,Paper,Sticky Notes,639.95,10,0.08,85.36
349,OR-000349,12/18/2023,12/25/2023,Standard Class,CUST-0160,Fiona Garcia,Consumer,United States,New York,Pennsylvania,65959,East,PROD-0061,Furniture,Tables,Conference Table,1551.85,10,0.29,601.75
350,OR-000350,06/19/2023,06/20/2023,First Class,CUST-0230,Fiona Garcia,Home Office,United States,Chicago,Pennsylvania,34868,East,PROD-0098,Furniture,Tables,Dining Table,692.97,3,0.17,121.61
351,OR-000351,10/24/2023,10/31/2023,Same Day,CUST-0435,Edward Davis,Home Office,United States,Houston,Washington,43713,West,PROD-0076,Technology,Computers,Laptop,1032.53,7,0.04,380.4
352,OR-000352,11/08/2023,11/15/2023,Standard Class,CUST-0157,Alice Brown,Home Office,United States,Houston,New York,16886,East,PROD-0072,Technology,Copiers,Copier Machine,463.83,6,0.29,155.85
353,OR-000353,10/21/2023,10/22/2023,Same Day,CUST-0361,Charlie Wilson,Corporate,United States,Chicago,Massachusetts,89329,East,PROD-0089,Technology,Computers,Desktop,1505.04,8,0.01,269.38
354,OR-000354,05/23/2023,05/29/2023,Standard Class,CUST-0448,Fiona Garcia,Home Office,United States,Chicago,Texas,63827,Central,PROD-0055,Office Supplies,Storage,Storage Bin,95.23,3,0.16,14.18
355,OR-000355,04/11/2023,04/18/2023,Same Day,CUST-0151,Fiona Garcia,Consumer,United States,Houston,North Carolina,73171,South,PROD-0098,Furniture,Bookcases,Corner Bookcase,1620.81,6,0.1,606.14
356,OR-000356,04/02/2023,04/08/2023,Standard Class,CUST-0388,John Smith,Home Office,United States,Los Angeles,Ohio,32261,Central,PROD-0014,Office Supplies,Paper,Notebook,275.69,1,0.25,46.33
357,OR-000357,09/29/2023,10/05/2023,Standard Class,CUST-0190,Diana Miller,Consumer,United States,Los Angeles,Florida,48837,South,PROD-0037,Technology,Copiers,Copier Machine,778.36,2,0.08,296.25
358,OR-000358,08/24/2023,08/27/2023,Same Day,CUST-0213,Hannah Lee,Home Office,United States,Los Angeles,New York,59834,East,PROD-0017,Furniture,Bookcases,Standard Bookcase,1314.96,5,0.02,163.65
359,OR-000359,07/13/2023,07/14/2023,Standard Class,CUST-0318,Diana Miller,Home Office,United States,Los Angeles,Washington,88839,West,PROD-0083,Furniture,Bookcases,Standard Bookcase,242.37,2,0.3,38.12
360,OR-000360,10/05/2023,10/08/2023,First Class,CUST-0115,Hannah Lee,Home Office,United States,Los Angeles,Massachusetts,22798,East,PROD-0033,Furniture,Tables,Dining Table,2142.51,9,0.14,573.67
361,OR-000361,07/13/2023,07/19/2023,Standard Class,CUST-0323,Fiona Garcia,Corporate,United States,Houston,Georgia,27313,South,PROD-0067,Furniture,Tables,Dining Table,3010.92,9,0.19,370.55
362,OR-000362,06/07/2023,06/10/2023,Standard Class,CUST-0185,Alice Brown,Consumer,United States,Chicago,Washington,96227,West,PROD-0042,Furniture,Chairs,Executive Chair,686.57,5,0.23,110.11
363,OR-000363,02/10/2023,02/13/2023,First Class,CUST-0464,George Martinez,Corporate,United States,Houston,Georgia,60946,South,PROD-0041,Furniture,Bookcases,Corner Bookcase,60.76,5,0.17,16.25
364,OR-000364,12/22/2023,12/28/2023,First Class,CUST-0406,John Smith,Consumer,United States,New York,New York,31024,East,PROD-0021,Furniture,Chairs,Executive Chair,491.58,2,0.26,189.26
365,OR-000365,10/29/2023,10/31/2023,Second Class,CUST-0271,Edward Davis,Corporate,United States,Houston,Illinois,36304,Central,PROD-0096,Office Supplies,Binders,3-Ring Binder,94.32,2,0.2,14.49
366,OR-000366,06/17/2023,06/22/2023,Same Day,CUST-0271,Alice Brown,Home Office,United States,Los Angeles,Illinois,36555,Central,PROD-0070,Technology,Phones,Office Phone,2764.0,9,0.19,810.05
367,OR-000367,10/04/2023,10/10/2023,Same Day,CUST-0197,Charlie Wilson,Consumer,United States,Los Angeles,Massachusetts,34510,East,PROD-0005,Technology,Copiers,Copier Machine,4582.59,10,0.06,691.13
368,OR-000368,04/04/2023,04/11/2023,Standard Class,CUST-0155,Charlie Wilson,Corporate,United States,Los Angeles,Ohio,37876,Central,PROD-0055,Furniture,Chairs,Executive Chair,2035.76,6,0.23,357.05
369,OR-000369,09/17/2023,09/20/2023,Same Day,CUST-0302,Jane Doe,Consumer,United States,Houston,California,57706,West,PROD-0064,Furniture,Bookcases,Standard Bookcase,318.98,1,0.1,93.41
370,OR-000370,02/26/2023,03/02/2023,Same Day,CUST-0281,Alice Brown,Home Office,United States,New York,Illinois,41951,Central,PROD-0066,Furniture,Bookcases,Standard Bookcase,224.96,2,0.1,30.84
371,OR-000371,10/04/2023,10/08/2023,Standard Class,CUST-0394,Alice Brown,Corporate,United States,Houston,North Carolina,85152,South,PROD-0020,Technology,Copiers,Copier Machine,1502.44,8,0.28,496.05
372,OR-000372,05/17/2023,05/22/2023,Same Day,CUST-0135,Hannah Lee,Home Office,United States,Los Angeles,North Carolina,85990,South,PROD-0078,Furniture,Chairs,Executive Chair,1960.89,7,0.14,285.81
373,OR-000373,02/05/2023,02/12/2023,Second Class,CUST-0469,John Smith,Consumer,United States,New York,Illinois,14600,Central,PROD-0078,Furniture,Tables,Dining Table,1942.69,5,0.1,533.72
374,OR-000374,06/30/2023,07/01/2023,First Class,CUST-0198,Edward Davis,Corporate,United States,Houston,Texas,13241,Central,PROD-0034,Furniture,Furnishings,Product,376.94,1,0.11,65.68
375,OR-000375,12/15/2023,12/21/2023,Second Class,CUST-0003,Jane Doe,Corporate,United States,Los Angeles,Texas,61327,Central,PROD-0056,Office Supplies,Labels,Address Labels,1236.06,8,0.24,262.86
376,OR-000376,12/09/2023,12/14/2023,First Class,CUST-0066,Diana Miller,Corporate,United States,New York,Georgia,96555,South,PROD-0089,Furniture,Bookcases,Corner Bookcase,2115.91,6,0.23,824.39
377,OR-000377,02/18/2023,02/20/2023,First Class,CUST-0183,Charlie Wilson,Corporate,United States,Los Angeles,Illinois,65664,Central,PROD-0073,Furniture,Bookcases,Corner Bookcase,223.22,7,0.17,48.83
378,OR-000378,07/06/2023,07/09/2023,Second Class,CUST-0212,Diana Miller,Home Office,United States,Chicago,Ohio,82091,Central,PROD-0089,Technology,Computers,Tablet,1413.32,5,0.1,269.71
379,OR-000379,04/21/2023,04/26/2023,Same Day,CUST-0470,Hannah Lee,Home Office,United States,New York,Texas,25260,Central,PROD-0027,Furniture,Chairs,Ergonomic Chair,3952.23,9,0.1,829.75
380,OR-000380,01/18/2023,01/19/2023,First Class,CUST-0467,Hannah Lee,Consumer,United States,Chicago,Pennsylvania,51356,East,PROD-0031,Technology,Copiers,Copier Machine,4041.5,9,0.05,695.45
381,OR-000381,02/09/2023,02/11/2023,First Class,CUST-0113,Jane Doe,Corporate,United States,Chicago,Georgia,63065,South,PROD-0040,Office Supplies,Binders,5-Ring Binder,1368.81,4,0.14,380.29
